sensor_read,model_index,expected,predicted
[90. 89. 85. 89. 90. 87.],1,1.0,1.0
[86. 90. 85. 87. 90. 89.],1,1.0,1.0
[42.  7. 61. 70. 14. 44.],1,0.0,0.0
[ 4. 58. 62. 61. 63. 73.],1,0.0,0.0
[88. 89. 86. 90. 90. 86.],1,1.0,1.0
[53. 16. 60. 46. 34. 49.],1,0.0,0.0
[41.  9. 30. 10. 84. 62.],1,0.0,0.0
[90. 89. 85. 85. 85. 85.],1,1.0,1.0
[43. 59. 48. 83. 51.  1.],1,0.0,0.0
[87. 85. 87. 85. 86. 88.],1,1.0,1.0
[ 4. 74. 36. 56.  4. 30.],1,0.0,0.0
[35.  8. 61. 65. 12. 81.],1,0.0,0.0
[88. 89. 89. 86. 88. 88.],1,1.0,1.0
[85. 85. 85. 89. 89. 90.],1,1.0,1.0
[81. 60.  7. 52. 44. 42.],1,0.0,0.0
[47. 21. 17. 36. 77. 21.],1,0.0,0.0
[63. 42. 62.  1. 40.  2.],1,0.0,0.0
[46. 59. 32. 58. 44. 24.],1,0.0,0.0
[89. 88. 87. 87. 85. 85.],1,1.0,1.0
[48. 33. 64. 11. 48. 16.],1,0.0,0.0
[25. 52. 49.  9. 53. 20.],1,0.0,0.0
[89. 85. 89. 86. 86. 90.],1,1.0,1.0
[89. 86. 86. 85. 86. 87.],1,1.0,1.0
[88. 85. 85. 87. 86. 90.],1,1.0,1.0
[25. 68. 56. 68. 66. 28.],1,0.0,0.0
[87. 90. 86. 85. 90. 87.],1,1.0,1.0
[90. 88. 85. 89. 85. 90.],1,1.0,1.0
[89. 89. 86. 89. 90. 85.],1,1.0,1.0
[ 7. 35.  3. 59. 62. 14.],1,0.0,0.0
[63. 29. 49. 18. 41. 72.],1,0.0,0.0
[85. 89. 90. 86. 85. 88.],1,1.0,1.0
[85. 88. 87. 85. 90. 85.],1,1.0,1.0
[58. 32. 42.  9. 60. 74.],1,0.0,0.0
[34.  0. 19. 42. 34. 21.],1,0.0,0.0
[89. 88. 88. 90. 89. 89.],1,1.0,1.0
[38. 45. 39. 45. 33. 22.],1,0.0,0.0
[37. 39. 43. 69. 17.  5.],1,0.0,0.0
[86. 86. 86. 85. 89. 86.],1,1.0,1.0
[88. 86. 89. 88. 90. 86.],1,1.0,1.0
[85. 90. 85. 86. 85. 86.],1,1.0,1.0
[42. 79. 23. 19. 30. 68.],1,0.0,0.0
[87. 86. 90. 85. 85. 90.],1,1.0,1.0
[87. 86. 87. 85. 89. 86.],1,1.0,1.0
[86. 87. 89. 87. 85. 86.],1,1.0,1.0
[51. 23. 10. 79. 65. 16.],1,0.0,0.0
[88. 85. 85. 86. 88. 88.],1,1.0,1.0
[88. 86. 85. 85. 86. 89.],1,1.0,1.0
[88. 87. 89. 85. 88. 90.],1,1.0,1.0
[89. 89. 90. 89. 89. 86.],1,1.0,1.0
[82. 29. 46. 62. 56.  2.],1,0.0,0.0
[51. 67. 13.  3. 41. 29.],1,0.0,0.0
[52. 44. 58. 59. 22. 32.],1,0.0,0.0
[89. 90. 85. 86. 89. 87.],1,1.0,1.0
[89. 86. 90. 88. 87. 90.],1,1.0,1.0
[90. 87. 89. 87. 90. 87.],1,1.0,1.0
[13. 79. 43. 57. 18. 29.],1,0.0,0.0
[86. 86. 87. 88. 89. 85.],1,1.0,1.0
[32. 49. 52. 55. 62. 77.],1,0.0,0.0
[86. 86. 89. 87. 90. 90.],1,1.0,1.0
[90. 87. 86. 87. 86. 85.],1,1.0,1.0
[17. 37. 44. 30. 79. 77.],1,0.0,0.0
[40.  7. 71. 10. 83. 65.],1,0.0,0.0
[56.  2. 72.  5. 69. 39.],1,0.0,0.0
[85. 87. 88. 88. 89. 85.],1,1.0,1.0
[86. 88. 88. 87. 85. 86.],1,1.0,1.0
[47. 55. 20.  5. 23. 73.],1,0.0,0.0
[10.  4. 49. 39. 48.  4.],1,0.0,0.0
[86. 89. 86. 89. 88. 90.],1,1.0,1.0
[87. 90. 85. 88. 87. 87.],1,1.0,1.0
[50. 49. 57. 79. 42. 77.],1,0.0,0.0
[21. 34. 18. 84. 17. 48.],1,0.0,0.0
[30. 22. 67. 20. 19. 40.],1,0.0,0.0
[85. 85. 87. 87. 85. 86.],1,1.0,1.0
[85. 87. 87. 90. 88. 87.],1,1.0,1.0
[79. 83. 11. 52. 67. 45.],1,0.0,0.0
[ 3. 44. 13. 35.  9. 78.],1,0.0,0.0
[90. 85. 85. 87. 87. 85.],1,1.0,1.0
[34. 63. 45. 73. 53.  6.],1,0.0,0.0
[74. 58. 35. 60. 70. 51.],1,0.0,0.0
[57. 21. 72. 62. 41. 38.],1,0.0,0.0
[51. 44. 22. 57. 42. 35.],1,0.0,0.0
[62.  3. 24.  5. 27. 27.],1,0.0,0.0
[87. 87. 85. 90. 88. 86.],1,1.0,1.0
[38. 32. 31. 43. 31. 24.],1,0.0,0.0
[90. 86. 85. 87. 87. 87.],1,1.0,1.0
[86. 87. 85. 90. 86. 90.],1,1.0,1.0
[72. 19. 67. 15.  0. 52.],1,0.0,0.0
[14. 11. 70. 79. 30. 10.],1,0.0,0.0
[88. 90. 88. 88. 86. 90.],1,1.0,1.0
[89. 90. 85. 87. 87. 88.],1,1.0,1.0
[21.  6. 77. 43. 20. 40.],1,0.0,0.0
[87. 90. 90. 85. 87. 90.],1,1.0,1.0
[86. 89. 90. 90. 86. 89.],1,1.0,1.0
[86. 90. 88. 89. 90. 89.],1,1.0,1.0
[90. 90. 87. 90. 85. 87.],1,1.0,1.0
[86. 85. 86. 87. 85. 87.],1,1.0,1.0
[14. 84. 14. 64. 55.  6.],1,0.0,0.0
[87. 85. 85. 87. 86. 85.],1,1.0,1.0
[14. 42.  0. 73. 63. 27.],1,0.0,0.0
[61. 76. 25. 28. 50. 60.],1,0.0,0.0
[87. 88. 89. 85. 88. 85.],1,1.0,1.0
[89. 85. 85. 85. 87. 90.],1,1.0,1.0
[86. 86. 88. 85. 90. 86.],1,1.0,1.0
[16. 52.  9.  9. 70. 49.],1,0.0,0.0
[90. 89. 86. 87. 86. 90.],1,1.0,1.0
[42.  1. 35. 21. 40.  8.],1,0.0,0.0
[85. 87. 90. 90. 88. 90.],1,1.0,1.0
[90. 89. 89. 87. 85. 85.],1,1.0,1.0
[26. 75. 42. 83. 76. 51.],1,0.0,0.0
[90. 86. 86. 90. 86. 85.],1,1.0,1.0
[87. 85. 88. 89. 85. 86.],1,1.0,1.0
[86. 90. 89. 88. 88. 85.],1,1.0,1.0
[34. 74. 54. 52.  1. 84.],1,0.0,0.0
[45.  3. 78. 57. 60. 60.],1,0.0,0.0
[30. 46.  2. 16. 41. 66.],1,0.0,0.0
[87. 87. 87. 88. 86. 85.],1,1.0,1.0
[87. 85. 87. 88. 85. 90.],1,1.0,1.0
[86. 85. 90. 88. 85. 85.],1,1.0,1.0
[42. 71. 77. 32. 44. 83.],1,0.0,0.0
[87. 88. 85. 89. 87. 86.],1,1.0,1.0
[88. 85. 85. 85. 87. 89.],1,1.0,1.0
[85. 86. 89. 85. 85. 89.],1,1.0,1.0
[78. 76. 56. 78.  7. 71.],1,0.0,0.0
[76. 10. 76. 57. 52. 22.],1,0.0,0.0
[87. 86. 88. 90. 88. 90.],1,1.0,1.0
[87. 85. 86. 86. 86. 85.],1,1.0,1.0
[81. 81. 21. 15. 27. 62.],1,0.0,0.0
[65. 13.  5. 61. 59.  8.],1,0.0,0.0
[ 2. 34. 83. 20. 43. 23.],1,0.0,0.0
[79. 12. 26. 67.  5. 39.],1,0.0,0.0
[50. 50.  3. 77.  1. 52.],1,0.0,0.0
[88. 90. 90. 90. 86. 88.],1,1.0,1.0
[87. 86. 87. 85. 87. 87.],1,1.0,1.0
[ 0. 80.  4. 12. 83. 80.],1,0.0,0.0
[58. 34. 26. 44. 39. 27.],1,0.0,0.0
[88. 90. 88. 85. 90. 89.],1,1.0,1.0
[ 7. 18. 70.  2. 16. 70.],1,0.0,0.0
[90. 88. 90. 86. 86. 88.],1,1.0,1.0
[39.  7. 32. 15. 49. 78.],1,0.0,0.0
[46. 44. 30. 40. 27. 14.],1,0.0,0.0
[33. 36. 52. 11. 64. 29.],1,0.0,0.0
[89. 86. 88. 88. 88. 86.],1,1.0,1.0
[48. 59. 66. 25. 46. 62.],1,0.0,0.0
[87. 90. 90. 89. 86. 87.],1,1.0,1.0
[64. 54. 57. 64. 49. 25.],1,0.0,0.0
[14. 23. 27. 13. 19. 51.],1,0.0,0.0
[35. 18. 18. 34. 29. 37.],1,0.0,0.0
[49. 26. 24. 12. 26. 51.],1,0.0,0.0
[90. 86. 89. 86. 89. 85.],1,1.0,1.0
[26. 40. 50. 27. 33. 76.],1,0.0,0.0
[88. 89. 89. 86. 85. 89.],1,1.0,1.0
[86. 85. 85. 86. 88. 90.],1,1.0,1.0
[55. 37. 68.  3. 38. 10.],1,0.0,0.0
[90. 87. 85. 89. 85. 87.],1,1.0,1.0
[89. 89. 87. 85. 89. 90.],1,1.0,1.0
[89. 90. 87. 87. 89. 88.],1,1.0,1.0
[65. 23. 44. 12. 12. 71.],1,0.0,0.0
[88. 89. 90. 86. 90. 88.],1,1.0,1.0
[88. 87. 90. 88. 89. 89.],1,1.0,1.0
[90. 90. 87. 89. 89. 89.],1,1.0,1.0
[32. 57. 24.  6. 63. 83.],1,0.0,0.0
[50. 60. 56. 57. 57. 38.],1,0.0,0.0
[79. 53. 73. 29. 33. 58.],1,0.0,0.0
[85. 90. 86. 90. 86. 85.],1,1.0,1.0
[87. 86. 87. 86. 86. 89.],1,1.0,1.0
[87. 85. 89. 88. 86. 86.],1,1.0,1.0
[64.  1. 12. 77.  4. 43.],1,0.0,0.0
[ 9. 82. 25. 60. 38. 41.],1,0.0,0.0
[86. 87. 90. 87. 85. 87.],1,1.0,1.0
[85. 87. 90. 89. 88. 86.],1,1.0,1.0
[85. 87. 85. 86. 90. 90.],1,1.0,1.0
[90. 89. 85. 87. 89. 90.],1,1.0,1.0
[54. 49. 72. 41. 67. 17.],1,0.0,0.0
[58. 40. 72. 81. 48. 15.],1,0.0,0.0
[38. 70. 60.  6. 67. 74.],1,0.0,0.0
[64. 81. 63. 72. 46. 76.],1,0.0,0.0
[86. 86. 88. 90. 88. 88.],1,1.0,1.0
[ 7. 66.  3. 62. 47.  9.],1,0.0,0.0
[88. 90. 85. 90. 86. 86.],1,1.0,1.0
[90. 85. 86. 88. 88. 86.],1,1.0,1.0
[ 3. 72. 62. 53. 63. 73.],1,0.0,0.0
[60. 71. 15.  6. 29. 61.],1,0.0,0.0
[24. 75. 15. 23. 48. 73.],1,0.0,0.0
[89. 85. 87. 85. 85. 88.],1,1.0,1.0
[88. 87. 89. 85. 90. 87.],1,1.0,1.0
[87. 86. 87. 88. 86. 86.],1,1.0,1.0
[11. 22. 63.  0.  2. 14.],1,0.0,0.0
[85. 88. 86. 90. 85. 89.],1,1.0,1.0
[67. 32. 81. 59. 50. 35.],1,0.0,0.0
[26. 24. 80. 68. 58. 28.],1,0.0,0.0
[50.  8. 63. 52. 36. 41.],1,0.0,0.0
[82. 62. 64. 73.  3.  1.],1,0.0,0.0
[85. 88. 87. 85. 89. 89.],1,1.0,1.0
[80. 54. 26. 64. 65.  5.],1,0.0,0.0
[87. 85. 89. 89. 90. 88.],1,1.0,1.0
[89. 86. 90. 88. 88. 90.],1,1.0,1.0
[90. 90. 89. 90. 87. 88.],1,1.0,1.0
[18. 84. 83. 10.  1. 27.],1,0.0,0.0
[35.  5.  0. 46. 44. 19.],1,0.0,0.0
[87. 88. 88. 86. 85. 85.],1,1.0,1.0
[90. 89. 89. 85. 90. 87.],1,1.0,1.0
[85. 88. 88. 88. 88. 90.],1,1.0,1.0
[89. 89. 85. 90. 90. 90.],1,1.0,1.0
[36. 45. 74. 50. 69. 41.],1,0.0,0.0
[ 7. 21. 71. 37. 17. 37.],1,0.0,0.0
[88. 86. 87. 85. 89. 86.],1,1.0,1.0
[60. 22. 83. 56. 65. 38.],1,0.0,0.0
[63. 15. 77. 40.  1. 18.],1,0.0,0.0
[23. 78.  5. 67. 46.  6.],1,0.0,0.0
[86. 86. 86. 90. 86. 85.],1,1.0,1.0
[85. 89. 87. 85. 86. 89.],1,1.0,1.0
[85. 90. 87. 88. 87. 90.],1,1.0,1.0
[ 0. 10.  1. 80. 10. 60.],1,0.0,0.0
[90. 89. 87. 88. 90. 87.],1,1.0,1.0
[ 5. 32. 67. 25. 65. 73.],1,0.0,0.0
[89. 87. 86. 89. 88. 86.],1,1.0,1.0
[85. 90. 88. 89. 87. 89.],1,1.0,1.0
[31. 26. 20.  6. 17. 76.],1,0.0,0.0
[38. 75. 67. 69. 24. 79.],1,0.0,0.0
[48. 19. 24. 76.  3. 22.],1,0.0,0.0
[32. 21. 79. 49. 41. 50.],1,0.0,0.0
[25. 39. 40. 50. 79. 15.],1,0.0,0.0
[86. 89. 85. 86. 90. 85.],1,1.0,1.0
[87. 86. 86. 90. 88. 89.],1,1.0,1.0
[89. 89. 87. 85. 90. 87.],1,1.0,1.0
[84. 73.  9. 63. 49. 36.],1,0.0,0.0
[62. 64. 11.  8. 54. 51.],1,0.0,0.0
[19. 16. 80. 36. 50. 62.],1,0.0,0.0
[88. 85. 85. 86. 88. 86.],1,1.0,1.0
[16. 70. 64. 39.  2. 32.],1,0.0,0.0
[90. 90. 90. 88. 87. 87.],1,1.0,1.0
[40. 54. 61. 51. 64. 67.],1,0.0,0.0
[82. 57. 23.  5. 22. 59.],1,0.0,0.0
[85. 88. 87. 86. 85. 85.],1,1.0,1.0
[90. 85. 86. 88. 87. 87.],1,1.0,1.0
[60.  7. 21. 47. 74. 21.],1,0.0,0.0
[21. 23. 58. 82. 25. 13.],1,0.0,0.0
[ 9. 30. 46. 25. 53. 77.],1,0.0,0.0
[72. 38. 76. 43. 82. 13.],1,0.0,0.0
[60. 68. 32. 58. 26. 34.],1,0.0,0.0
[52.  9. 11. 67. 58. 38.],1,0.0,0.0
[79. 28. 64.  2. 55. 37.],1,0.0,0.0
[86. 89. 86. 89. 87. 85.],1,1.0,1.0
[43.  9.  1. 69. 36.  4.],1,0.0,0.0
[86. 87. 88. 87. 86. 89.],1,1.0,1.0
[88. 90. 87. 87. 90. 86.],1,1.0,1.0
[89. 85. 85. 89. 90. 90.],1,1.0,1.0
[74. 70.  4. 63. 55. 45.],1,0.0,0.0
[25. 73. 34. 72. 75. 45.],1,0.0,0.0
[87. 90. 85. 85. 87. 86.],1,1.0,1.0
[66. 72. 44. 53. 60.  2.],1,0.0,0.0
[89. 86. 86. 87. 86. 85.],1,1.0,1.0
[90. 88. 87. 86. 85. 85.],1,1.0,1.0
[79. 50. 27. 57. 71.  6.],1,0.0,0.0
[34. 62. 77. 75. 15. 80.],1,0.0,0.0
[30. 18. 55. 18. 67. 77.],1,0.0,0.0
[88. 85. 85. 85. 87. 87.],1,1.0,1.0
[89. 85. 85. 89. 89. 86.],1,1.0,1.0
[52. 69. 47. 55. 14. 44.],1,0.0,0.0
[86. 88. 86. 87. 89. 88.],1,1.0,1.0
[85. 90. 87. 89. 89. 90.],1,1.0,1.0
[89. 86. 86. 86. 90. 86.],1,1.0,1.0
[39.  2. 71. 19.  2. 57.],1,0.0,0.0
[ 9. 62. 52.  8. 25. 64.],1,0.0,0.0
[ 2. 38. 62. 41. 55. 42.],1,0.0,0.0
[ 8.  9. 84. 28. 81.  5.],1,0.0,0.0
[36. 23. 16. 34.  9. 28.],1,0.0,0.0
[67. 31. 12. 16. 42. 34.],1,0.0,0.0
[56. 21. 72. 59. 75.  3.],1,0.0,0.0
[82. 32. 71. 80. 41.  6.],1,0.0,0.0
[54.  9. 26. 34. 18. 44.],1,0.0,0.0
[37. 11. 17. 52. 64. 84.],1,0.0,0.0
[18. 47. 47. 25. 44. 15.],1,0.0,0.0
[87. 88. 90. 87. 87. 87.],1,1.0,1.0
[ 3. 38.  9. 63. 13. 68.],1,0.0,0.0
[87. 90. 87. 88. 87. 90.],1,1.0,1.0
[89. 88. 89. 85. 87. 88.],1,1.0,1.0
[23.  8. 15. 37. 64. 73.],1,0.0,0.0
[86. 87. 86. 85. 88. 88.],1,1.0,1.0
[86. 89. 87. 87. 90. 85.],1,1.0,1.0
[89. 87. 86. 90. 89. 87.],1,1.0,1.0
[75. 49. 56.  4. 82.  8.],1,0.0,0.0
[85. 85. 89. 88. 89. 85.],1,1.0,1.0
[17. 83. 75. 19. 43.  5.],1,0.0,0.0
[86. 87. 89. 88. 87. 88.],1,1.0,1.0
[90. 90. 90. 88. 87. 88.],1,1.0,1.0
[37. 46. 82. 40. 53. 66.],1,0.0,0.0
[89. 89. 85. 90. 88. 86.],1,1.0,1.0
[70. 62. 80. 54. 47. 22.],1,0.0,0.0
[90. 88. 86. 89. 87. 85.],1,1.0,1.0
[52. 64. 56. 27. 32. 11.],1,0.0,0.0
[ 9. 27. 30. 82. 68. 39.],1,0.0,0.0
[89. 89. 89. 89. 90. 88.],1,1.0,1.0
[20. 53. 18. 83.  5. 13.],1,0.0,0.0
[47. 41. 68. 33. 25. 42.],1,0.0,0.0
[31. 32. 25. 18. 54.  5.],1,0.0,0.0
[59. 44. 52. 48. 15. 21.],1,0.0,0.0
[32. 65. 62. 17. 46. 74.],1,0.0,0.0
[46.  5. 17. 15. 18. 26.],1,0.0,0.0
[65. 51. 32. 49. 70. 59.],1,0.0,0.0
[53. 48. 81. 23. 71. 38.],1,0.0,0.0
[85. 90. 87. 85. 87. 89.],1,1.0,1.0
[88. 86. 88. 86. 86. 85.],1,1.0,1.0
[33. 68. 25. 29. 51. 44.],1,0.0,0.0
[35. 62. 71. 37. 81.  8.],1,0.0,0.0
[86. 85. 86. 85. 87. 89.],1,1.0,1.0
[24. 24. 78. 64. 65. 29.],1,0.0,0.0
[45.  9. 77. 31.  2.  2.],1,0.0,0.0
[90. 88. 88. 85. 90. 88.],1,1.0,1.0
[85. 88. 89. 88. 89. 88.],1,1.0,1.0
[71. 31.  9. 24. 23. 41.],1,0.0,0.0
[35. 63. 17. 11. 18. 43.],1,0.0,0.0
[85. 87. 87. 87. 89. 87.],1,1.0,1.0
[85. 86. 90. 90. 86. 87.],1,1.0,1.0
[27. 48.  1. 54. 20. 20.],1,0.0,0.0
[69. 47. 58. 47. 70. 67.],1,0.0,0.0
[85. 90. 90. 90. 87. 86.],1,1.0,1.0
[10. 28.  0. 62. 43. 24.],1,0.0,0.0
[90. 87. 88. 90. 85. 89.],1,1.0,1.0
[89. 88. 85. 90. 85. 90.],1,1.0,1.0
[86. 90. 89. 87. 86. 85.],1,1.0,1.0
[87. 86. 90. 86. 90. 89.],1,1.0,1.0
[69.  5. 84. 71. 26. 23.],1,0.0,0.0
[85. 90. 88. 90. 86. 89.],1,1.0,1.0
[75. 59. 18. 36. 73. 22.],1,0.0,0.0
[87. 86. 90. 90. 85. 87.],1,1.0,1.0
[53. 12. 48.  8. 30. 54.],1,0.0,0.0
[12. 70. 65. 35. 40. 43.],1,0.0,0.0
[66. 65. 16. 30. 81. 56.],1,0.0,0.0
[86. 90. 90. 87. 87. 85.],1,1.0,1.0
[90. 90. 90. 89. 88. 88.],1,1.0,1.0
[87. 89. 87. 87. 90. 88.],1,1.0,1.0
[ 3. 39. 64. 66. 22. 40.],1,0.0,0.0
[17. 11. 34. 71. 19. 75.],1,0.0,0.0
[85. 87. 88. 88. 89. 87.],1,1.0,1.0
[46. 38. 11. 49. 61.  8.],1,0.0,0.0
[66. 56. 68. 60. 20. 50.],1,0.0,0.0
[87. 89. 87. 88. 88. 85.],1,1.0,1.0
[43.  5. 54. 44. 22. 13.],1,0.0,0.0
[63. 14. 37. 38. 73. 62.],1,0.0,0.0
[90. 90. 87. 89. 90. 85.],1,1.0,1.0
[87. 88. 89. 88. 89. 90.],1,1.0,1.0
[86. 89. 86. 89. 90. 87.],1,1.0,1.0
[14. 51. 39. 10.  6. 77.],1,0.0,0.0
[85. 86. 88. 87. 87. 85.],1,1.0,1.0
[89. 85. 88. 85. 89. 86.],1,1.0,1.0
[47. 72. 30.  9. 58. 70.],1,0.0,0.0
[89. 89. 85. 90. 88. 89.],1,1.0,1.0
[85. 89. 88. 89. 85. 90.],1,1.0,1.0
[62. 58.  9. 26. 67. 80.],1,0.0,0.0
[82.  1. 26.  3.  9. 26.],1,0.0,0.0
[62. 23. 43. 69. 52. 12.],1,0.0,0.0
[85. 85. 87. 88. 87. 85.],1,1.0,1.0
[71. 75. 11. 68. 23. 23.],1,0.0,0.0
[16. 34. 16. 28.  8. 71.],1,0.0,0.0
[37. 32. 30. 37. 31.  9.],1,0.0,0.0
[15. 11. 46.  1. 18. 72.],1,0.0,0.0
[85. 85. 86. 90. 85. 85.],1,1.0,1.0
[89. 89. 87. 85. 90. 85.],1,1.0,1.0
[85. 87. 87. 87. 85. 88.],1,1.0,1.0
[88. 87. 89. 90. 89. 87.],1,1.0,1.0
[89. 88. 87. 87. 89. 85.],1,1.0,1.0
[64. 55. 42. 79. 49. 18.],1,0.0,0.0
[10. 24. 50. 19. 29. 74.],1,0.0,0.0
[89. 87. 90. 86. 87. 85.],1,1.0,1.0
[87. 88. 89. 87. 88. 88.],1,1.0,1.0
[87. 87. 89. 85. 85. 86.],1,1.0,1.0
[57. 33. 18. 55. 29. 82.],1,0.0,0.0
[28. 36. 73. 21. 11. 27.],1,0.0,0.0
[89. 88. 89. 90. 85. 85.],1,1.0,1.0
[87. 90. 88. 87. 85. 85.],1,1.0,1.0
[77.  5. 47. 37. 70. 11.],1,0.0,0.0
[22. 30. 71. 40. 71. 29.],1,0.0,0.0
[85. 86. 86. 89. 89. 88.],1,1.0,1.0
[11. 23. 61.  7. 33. 57.],1,0.0,0.0
[88. 90. 90. 88. 87. 85.],1,1.0,1.0
[79. 79. 63. 79.  6. 34.],1,0.0,0.0
[66. 82. 73. 70. 39. 34.],1,0.0,0.0
[68. 75. 83. 76.  5. 82.],1,0.0,0.0
[88. 86. 85. 86. 87. 85.],1,1.0,1.0
[85. 90. 85. 85. 87. 85.],1,1.0,1.0
[63. 21. 26. 70. 43.  3.],1,0.0,0.0
[18. 37. 78. 10. 74. 32.],1,0.0,0.0
[48. 73. 48. 47. 26. 77.],1,0.0,0.0
[86. 86. 89. 90. 87. 90.],1,1.0,1.0
[54. 45. 21. 30. 15. 23.],2,0.0,0.0
[88. 85. 88. 87. 87. 87.],2,1.0,1.0
[ 4. 33.  0. 40. 34. 51.],2,0.0,0.0
[88. 89. 89. 90. 90. 90.],2,1.0,1.0
[89. 90. 87. 89. 88. 90.],2,1.0,1.0
[86. 87. 87. 86. 85. 86.],2,1.0,1.0
[48. 36. 70. 53. 72. 78.],2,0.0,0.0
[67. 57.  0. 13. 45. 77.],2,0.0,0.0
[43. 24. 11. 49. 57. 14.],2,0.0,0.0
[85. 90. 85. 85. 90. 90.],2,1.0,1.0
[90. 90. 90. 86. 90. 88.],2,1.0,1.0
[82. 71.  2. 78. 60. 38.],2,0.0,0.0
[85. 90. 90. 88. 90. 90.],2,1.0,1.0
[89. 88. 85. 88. 89. 88.],2,1.0,1.0
[72. 14.  3. 62. 70.  8.],2,0.0,0.0
[78. 29. 35. 59. 42. 71.],2,0.0,0.0
[85. 87. 86. 89. 89. 86.],2,1.0,1.0
[86. 87. 87. 86. 86. 90.],2,1.0,1.0
[30. 20. 46. 22. 52. 12.],2,0.0,0.0
[89. 89. 88. 85. 86. 85.],2,1.0,1.0
[88. 86. 85. 88. 85. 89.],2,1.0,1.0
[86. 88. 89. 90. 89. 88.],2,1.0,1.0
[85. 89. 86. 86. 89. 90.],2,1.0,1.0
[50. 77.  4. 19. 57.  3.],2,0.0,0.0
[89. 86. 85. 90. 88. 87.],2,1.0,1.0
[90. 90. 85. 90. 87. 87.],2,1.0,1.0
[89. 86. 87. 90. 89. 86.],2,1.0,1.0
[90. 88. 88. 90. 89. 85.],2,1.0,1.0
[89. 85. 90. 86. 88. 87.],2,1.0,1.0
[88. 87. 86. 85. 86. 86.],2,1.0,1.0
[45. 11. 54. 74. 63. 24.],2,0.0,0.0
[88. 90. 90. 85. 87. 86.],2,1.0,1.0
[11. 40. 81. 73. 17.  2.],2,0.0,0.0
[59. 75. 24. 36. 30. 43.],2,0.0,0.0
[50. 44. 63. 10. 70. 34.],2,0.0,0.0
[88. 88. 88. 86. 90. 85.],2,1.0,1.0
[90. 89. 89. 90. 85. 88.],2,1.0,1.0
[90. 86. 88. 86. 85. 86.],2,1.0,1.0
[19. 25. 78. 49. 49. 32.],2,0.0,0.0
[88. 87. 89. 90. 90. 88.],2,1.0,1.0
[ 2. 67. 14. 39. 17. 78.],2,0.0,0.0
[87. 89. 86. 85. 90. 86.],2,1.0,1.0
[ 6. 50. 46. 71. 38. 13.],2,0.0,0.0
[90. 88. 87. 89. 87. 86.],2,1.0,1.0
[88. 87. 85. 87. 87. 87.],2,1.0,1.0
[85. 89. 88. 86. 90. 89.],2,1.0,1.0
[37. 54.  6. 20.  9. 82.],2,0.0,0.0
[28.  4.  9.  9. 12. 40.],2,0.0,0.0
[90. 88. 86. 86. 90. 90.],2,1.0,1.0
[86. 86. 85. 85. 89. 85.],2,1.0,1.0
[88. 86. 86. 88. 87. 89.],2,1.0,1.0
[52. 56. 11. 41.  1. 45.],2,0.0,0.0
[ 2. 76. 19. 15. 15. 60.],2,0.0,0.0
[69. 24. 12. 39. 29. 77.],2,0.0,0.0
[39. 81. 24.  2. 64. 65.],2,0.0,0.0
[18. 51.  1. 65. 68. 18.],2,0.0,0.0
[90. 89. 87. 90. 89. 85.],2,1.0,1.0
[85. 87. 89. 85. 88. 90.],2,1.0,1.0
[90. 89. 89. 85. 89. 88.],2,1.0,1.0
[62. 28. 65. 42. 35. 79.],2,0.0,0.0
[90. 88. 89. 90. 89. 85.],2,1.0,1.0
[52. 56. 74.  2.  6. 54.],2,0.0,0.0
[55. 23. 62. 73. 49. 69.],2,0.0,0.0
[86. 90. 89. 90. 85. 85.],2,1.0,1.0
[83. 72.  9. 18. 35. 35.],2,0.0,0.0
[ 2. 22. 27. 58. 55. 51.],2,0.0,0.0
[40. 83. 62. 53. 66. 57.],2,0.0,0.0
[87. 88. 87. 86. 89. 89.],2,1.0,1.0
[89. 85. 88. 85. 89. 85.],2,1.0,1.0
[88. 87. 87. 89. 88. 87.],2,1.0,1.0
[89. 87. 87. 86. 89. 85.],2,1.0,1.0
[88. 89. 87. 87. 88. 90.],2,1.0,1.0
[87. 90. 89. 90. 88. 86.],2,1.0,1.0
[88. 85. 90. 88. 89. 89.],2,1.0,1.0
[80. 40. 40. 79. 82. 59.],2,0.0,0.0
[85. 88. 85. 88. 90. 86.],2,1.0,1.0
[89. 87. 85. 90. 88. 88.],2,1.0,1.0
[ 5. 80. 11. 54. 54. 84.],2,0.0,0.0
[68. 58. 81. 84. 81. 58.],2,0.0,1.0
[85. 88. 88. 86. 90. 87.],2,1.0,1.0
[89. 85. 90. 89. 86. 86.],2,1.0,1.0
[86. 89. 87. 89. 89. 85.],2,1.0,1.0
[ 6. 36. 16. 48. 59. 67.],2,0.0,0.0
[13. 77. 38. 31.  3. 24.],2,0.0,0.0
[87. 90. 90. 87. 89. 85.],2,1.0,1.0
[86. 88. 85. 88. 87. 86.],2,1.0,1.0
[69.  6. 49. 56. 50. 69.],2,0.0,0.0
[ 9. 74. 24. 70. 56. 73.],2,0.0,0.0
[87. 87. 85. 85. 85. 87.],2,1.0,1.0
[66.  3. 48.  6. 68. 36.],2,0.0,0.0
[86. 87. 90. 87. 86. 85.],2,1.0,1.0
[11. 67. 47. 25. 68. 12.],2,0.0,0.0
[87. 88. 85. 90. 87. 87.],2,1.0,1.0
[88. 88. 85. 87. 89. 85.],2,1.0,1.0
[88. 88. 86. 88. 90. 89.],2,1.0,1.0
