sensor_read,model_index,expected,predicted
[22122094.  5012985. 13683190.  5810435. 12148280.  2431830.],0,1.0,1.0
[ 5821355. 19588707. 17912513. 11679237. 26630308. 10701305.],0,1.0,1.0
[12020969. 24160507. 12017982. 14588205. 15809121. 13029848.],0,1.0,1.0
[16037772.  4073374. 26395258. 16507408. 22302125. 21265969.],0,1.0,1.0
[26364336. 24589421.  9578426. 13368579. 27131141. 18688796.],0,1.0,1.0
[ 5144649. 16565980.  9215242.  7369155.  4306022.  4305676.],0,1.0,1.0
[266472. 903829. 313173. 558976. 690427. 823822.],0,0.0,1.0
[177725. 184779. 443022. 935050. 613157. 727139.],0,0.0,1.0
[954108. 585693. 902446. 148274. 306100. 674956.],0,0.0,1.0
[ 1333024.  7628435. 24766717.  1559416. 10646796. 27017173.],0,1.0,1.0
[489245. 975684. 762211. 124195. 758238. 586609.],0,0.0,1.0
[26096925.  1214455.  6607906.  4455458.  7249303. 25466167.],0,1.0,1.0
[15082136.  7165338. 15331549.  4460794. 22602403.  7825757.],0,1.0,1.0
[16196964. 21536959. 18710372.  4035314. 11217240. 23832552.],0,1.0,1.0
[524428. 932612. 933954. 402496. 252143. 384732.],0,0.0,1.0
[24332445. 27072276.  9359516. 13988624. 22388454.  1458217.],0,1.0,1.0
[405584. 913803. 873567. 650291. 579509. 683204.],0,0.0,1.0
[546836. 768972. 694185.  20312. 477841.  28823.],0,0.0,1.0
[23606739. 10808119. 24952652.  3551880.  2232614. 15984883.],0,1.0,1.0
[603974. 582172. 976341. 701022. 759730.  85862.],0,0.0,1.0
[14773726. 27847835. 25891910.  3239646. 26111475.  2078793.],0,1.0,1.0
[16371460.  2704160.  8415366. 22636237. 23783036.  6837973.],0,1.0,1.0
[424720. 330824. 638254. 611359. 924914. 107042.],0,0.0,1.0
[936669. 862786.  46833. 781873. 284082. 910156.],0,0.0,1.0
[736336. 382625. 332522. 791046. 163780. 234600.],0,0.0,1.0
[713975. 609450.  22801. 174424. 461918. 445644.],0,0.0,1.0
[441732. 858697. 841920. 324561. 986485. 330466.],0,0.0,1.0
[ 39426. 274821. 809614. 547030. 489901. 203485.],0,0.0,1.0
[330891. 261729. 335135. 575723. 368408. 903128.],0,0.0,1.0
[22268506. 21426702. 13362921. 23677956.  6755445. 22085707.],0,1.0,1.0
[822971. 377225. 247428. 115608.  15731. 215737.],0,0.0,1.0
[594173. 786869. 547711. 596160. 903112. 524594.],0,0.0,1.0
[24520311. 24838473. 18839420. 21648683. 21023802. 17371711.],0,1.0,1.0
[677390. 920719. 116386. 470615. 871054. 995712.],0,0.0,1.0
[444172. 929535. 856490. 838532. 484128. 433258.],0,0.0,1.0
[381185. 426896. 179823. 687020.  23281. 769551.],0,0.0,1.0
[11147266. 19393095. 10194306.  3757372. 22028090. 24450439.],0,1.0,1.0
[ 2916362. 18712001. 21169524. 15109223. 10753016. 27401138.],0,1.0,1.0
[461831. 122323. 357394. 672268. 759146. 142012.],0,0.0,1.0
[299624.  28166. 705698. 473654. 930179. 801645.],0,0.0,1.0
[464998. 916009. 664163. 388305. 917061. 113067.],0,0.0,1.0
[22607820. 19807620.  9799874. 17810879.  3522099. 18767960.],0,1.0,1.0
[23005374. 16276777.  4820883. 12455620. 19309090.  1076644.],0,1.0,1.0
[25052666.  5460050. 10978920. 10366599. 10738061. 27518422.],0,1.0,1.0
[819825. 726876. 514561. 202462. 474951. 458142.],0,0.0,1.0
[880540. 324541.  56503. 801595. 896306.  39474.],0,0.0,1.0
[21001503. 24287032. 26163911. 11717580. 16944442. 10083372.],0,1.0,1.0
[288016. 588060. 911490. 848243.  21598. 563986.],0,0.0,1.0
[19298696. 15041528. 15803967.  7612593.  7541335. 14663275.],0,1.0,1.0
[16203008. 20945777. 13999744. 18853955. 23737468.  3608949.],0,1.0,1.0
[326410. 379512. 826036. 777723. 375025. 651662.],0,0.0,1.0
[921204. 340955. 874793. 204502. 878087. 112671.],0,0.0,1.0
[512599. 608531. 826883. 943345. 388453. 966969.],0,0.0,1.0
[869051. 808594. 168313. 706177. 295502. 981603.],0,0.0,1.0
[27162126.  6092470. 22037353.  9462074. 27473670. 12927186.],0,1.0,1.0
[ 2289097.  2617182. 21157604. 12317117. 18308249.  4788222.],0,1.0,1.0
[664829. 807609. 127059. 898962. 549428. 837678.],0,0.0,1.0
[ 2906380. 11778002.  7279534. 16799579.  1689024. 13694921.],0,1.0,1.0
[11693811.  4359993.  3893916. 16269177.  5486922. 23368832.],0,1.0,1.0
[25040885.  8964489. 21533495.  9564599.  7657830. 17155835.],0,1.0,1.0
[ 4952048. 18325107.  3496580. 25961402. 11144728.  5322198.],0,1.0,1.0
[13064353. 22873301.  5332623.  8064860. 23149974.  8254802.],0,1.0,1.0
[ 48531. 776242. 435233. 861857.  30485. 682279.],0,0.0,1.0
[853027. 388313. 470184. 486366. 396073. 965029.],0,0.0,1.0
[239747. 881752. 776126. 184575. 420716. 959392.],0,0.0,1.0
[355480. 240425. 581914. 981824. 609006. 820364.],0,0.0,1.0
[912032. 140532. 797976. 793924. 522395. 119318.],0,0.0,1.0
[21490944. 18146463. 17008733. 24784134. 16193471. 13407133.],0,1.0,1.0
[ 5453927. 22846283. 16918159. 27470246. 22102247. 18778156.],0,1.0,1.0
[949486. 198768. 427914. 970052. 902544. 567578.],0,0.0,1.0
