sensor_read,model_index,expected,predicted
[22122094.  5012985. 13683190.  5810435. 12148280.  2431830.],0,1.0,0.0
[ 5821355. 19588707. 17912513. 11679237. 26630308. 10701305.],0,1.0,0.0
[12020969. 24160507. 12017982. 14588205. 15809121. 13029848.],0,1.0,0.0
[16037772.  4073374. 26395258. 16507408. 22302125. 21265969.],0,1.0,0.0
[26364336. 24589421.  9578426. 13368579. 27131141. 18688796.],0,1.0,0.0
[ 5144649. 16565980.  9215242.  7369155.  4306022.  4305676.],0,1.0,0.0
[266472. 903829. 313173. 558976. 690427. 823822.],0,0.0,0.0
[177725. 184779. 443022. 935050. 613157. 727139.],0,0.0,0.0
[954108. 585693. 902446. 148274. 306100. 674956.],0,0.0,0.0
[ 1333024.  7628435. 24766717.  1559416. 10646796. 27017173.],0,1.0,0.0
[489245. 975684. 762211. 124195. 758238. 586609.],0,0.0,0.0
[26096925.  1214455.  6607906.  4455458.  7249303. 25466167.],0,1.0,0.0
[15082136.  7165338. 15331549.  4460794. 22602403.  7825757.],0,1.0,0.0
[16196964. 21536959. 18710372.  4035314. 11217240. 23832552.],0,1.0,0.0
[524428. 932612. 933954. 402496. 252143. 384732.],0,0.0,0.0
[24332445. 27072276.  9359516. 13988624. 22388454.  1458217.],0,1.0,0.0
[405584. 913803. 873567. 650291. 579509. 683204.],0,0.0,0.0
[546836. 768972. 694185.  20312. 477841.  28823.],0,0.0,0.0
[23606739. 10808119. 24952652.  3551880.  2232614. 15984883.],0,1.0,0.0
[603974. 582172. 976341. 701022. 759730.  85862.],0,0.0,0.0
[14773726. 27847835. 25891910.  3239646. 26111475.  2078793.],0,1.0,0.0
[16371460.  2704160.  8415366. 22636237. 23783036.  6837973.],0,1.0,0.0
[424720. 330824. 638254. 611359. 924914. 107042.],0,0.0,0.0
[936669. 862786.  46833. 781873. 284082. 910156.],0,0.0,0.0
[736336. 382625. 332522. 791046. 163780. 234600.],0,0.0,0.0
[713975. 609450.  22801. 174424. 461918. 445644.],0,0.0,0.0
[441732. 858697. 841920. 324561. 986485. 330466.],0,0.0,0.0
[ 39426. 274821. 809614. 547030. 489901. 203485.],0,0.0,0.0
[330891. 261729. 335135. 575723. 368408. 903128.],0,0.0,0.0
[22268506. 21426702. 13362921. 23677956.  6755445. 22085707.],0,1.0,0.0
[822971. 377225. 247428. 115608.  15731. 215737.],0,0.0,0.0
[594173. 786869. 547711. 596160. 903112. 524594.],0,0.0,0.0
[24520311. 24838473. 18839420. 21648683. 21023802. 17371711.],0,1.0,0.0
[677390. 920719. 116386. 470615. 871054. 995712.],0,0.0,0.0
[444172. 929535. 856490. 838532. 484128. 433258.],0,0.0,0.0
[381185. 426896. 179823. 687020.  23281. 769551.],0,0.0,0.0
[11147266. 19393095. 10194306.  3757372. 22028090. 24450439.],0,1.0,0.0
[ 2916362. 18712001. 21169524. 15109223. 10753016. 27401138.],0,1.0,0.0
[461831. 122323. 357394. 672268. 759146. 142012.],0,0.0,0.0
[299624.  28166. 705698. 473654. 930179. 801645.],0,0.0,0.0
[464998. 916009. 664163. 388305. 917061. 113067.],0,0.0,0.0
[22607820. 19807620.  9799874. 17810879.  3522099. 18767960.],0,1.0,0.0
[23005374. 16276777.  4820883. 12455620. 19309090.  1076644.],0,1.0,0.0
[25052666.  5460050. 10978920. 10366599. 10738061. 27518422.],0,1.0,0.0
[819825. 726876. 514561. 202462. 474951. 458142.],0,0.0,0.0
[880540. 324541.  56503. 801595. 896306.  39474.],0,0.0,0.0
[21001503. 24287032. 26163911. 11717580. 16944442. 10083372.],0,1.0,0.0
[288016. 588060. 911490. 848243.  21598. 563986.],0,0.0,0.0
[19298696. 15041528. 15803967.  7612593.  7541335. 14663275.],0,1.0,0.0
[16203008. 20945777. 13999744. 18853955. 23737468.  3608949.],0,1.0,0.0
[326410. 379512. 826036. 777723. 375025. 651662.],0,0.0,0.0
[921204. 340955. 874793. 204502. 878087. 112671.],0,0.0,0.0
[512599. 608531. 826883. 943345. 388453. 966969.],0,0.0,0.0
[869051. 808594. 168313. 706177. 295502. 981603.],0,0.0,0.0
[27162126.  6092470. 22037353.  9462074. 27473670. 12927186.],0,1.0,0.0
[ 2289097.  2617182. 21157604. 12317117. 18308249.  4788222.],0,1.0,0.0
[664829. 807609. 127059. 898962. 549428. 837678.],0,0.0,0.0
[ 2906380. 11778002.  7279534. 16799579.  1689024. 13694921.],0,1.0,0.0
[11693811.  4359993.  3893916. 16269177.  5486922. 23368832.],0,1.0,0.0
[25040885.  8964489. 21533495.  9564599.  7657830. 17155835.],0,1.0,0.0
[ 4952048. 18325107.  3496580. 25961402. 11144728.  5322198.],0,1.0,0.0
[13064353. 22873301.  5332623.  8064860. 23149974.  8254802.],0,1.0,0.0
[ 48531. 776242. 435233. 861857.  30485. 682279.],0,0.0,0.0
[853027. 388313. 470184. 486366. 396073. 965029.],0,0.0,0.0
[239747. 881752. 776126. 184575. 420716. 959392.],0,0.0,0.0
[355480. 240425. 581914. 981824. 609006. 820364.],0,0.0,0.0
[912032. 140532. 797976. 793924. 522395. 119318.],0,0.0,0.0
[21490944. 18146463. 17008733. 24784134. 16193471. 13407133.],0,1.0,0.0
[ 5453927. 22846283. 16918159. 27470246. 22102247. 18778156.],0,1.0,0.0
[949486. 198768. 427914. 970052. 902544. 567578.],0,0.0,0.0
[ 6507558.  3074722. 10957817. 23839541. 10461996.  7126902.],1,1.0,1.0
[ 5714906.  8777922. 25368594.  2279674. 16335462.  2847567.],1,1.0,0.0
[509719. 704314. 546374. 176358. 490301.  65781.],1,0.0,0.0
[161577. 277957. 487372. 935167. 755736. 827807.],1,0.0,0.0
[21895951. 19395261. 22170622. 12630521.  3737662.  5771523.],1,1.0,1.0
[25116255. 24726921. 24940636. 24442950. 22320872. 16462388.],1,1.0,0.0
[314734. 566609. 210957. 419855. 751248. 552841.],1,0.0,0.0
[ 4920385. 23662801.  1347780.  8894288. 12548266. 11540959.],1,1.0,0.0
[167590.  39249. 738017. 732946. 271347. 911241.],1,0.0,1.0
[556320. 749682. 514299. 400818. 750630. 447895.],1,0.0,0.0
[829924. 684082.  75124. 775733. 232782. 128461.],1,0.0,1.0
[11304021. 11154668. 24317346. 10621971. 13934380. 18574268.],1,1.0,0.0
[ 1852186.  9889993. 27152712.  1808135.  3832264.  6806190.],1,1.0,0.0
[553419. 164428. 156570. 199160.  58965. 941388.],1,0.0,1.0
[854349.  20016.   8542. 115539. 840776. 545612.],1,0.0,1.0
[844098. 688077. 538552. 482036. 768386. 711223.],1,0.0,1.0
[ 14139. 526100. 338599. 837704. 296949. 552983.],1,0.0,0.0
[15268433. 19744456. 17045804.  3994090.  9986818.  3156596.],1,1.0,0.0
[ 41479. 200332. 914678. 303502. 497455. 196489.],1,0.0,0.0
[124024. 477827. 281811. 725680. 767915. 902225.],1,0.0,0.0
[223454. 318994. 291991. 711285. 769627. 168708.],1,0.0,0.0
[14160464. 20723084.  3163870. 22639375. 15403896. 12233095.],1,1.0,1.0
[ 4811178.  4633770. 23362234. 15222288. 18043473.  9853907.],1,1.0,0.0
[755938. 708234. 533399. 128941. 417050. 539656.],1,0.0,1.0
[722573. 488433. 511102. 772779. 381850. 539642.],1,0.0,1.0
[348025. 300096. 773075. 726041. 973026. 205964.],1,0.0,0.0
[ 7069230.  6355064. 16176088.  1676073.  7644374. 14203985.],1,1.0,0.0
[20482675. 21599176. 11331064. 16139713. 18306755. 15011374.],1,1.0,1.0
[21606172. 17141537.  8829266.  5291892.  4615781. 11912042.],1,1.0,1.0
[ 5252662.  2080032.  4543694. 13484661.  6742945. 25368032.],1,1.0,1.0
[351287. 260401. 182112.  26098. 898354. 252243.],1,0.0,0.0
[15797238.  2768930. 22154103.  6831687. 25612007.  8170433.],1,1.0,0.0
[ 6704834. 14251328.  4697484. 10938153. 22392208.  8335459.],1,1.0,0.0
[12523841.  8419204.  4843738.  1426943.  3502166.  7942368.],1,1.0,1.0
[ 9238590. 12454511. 12747787. 23794417.  5472798.  9644040.],1,1.0,1.0
[751928. 801305. 554776. 956397. 737951. 892841.],1,0.0,1.0
[755636. 786336. 148420. 185379. 389250. 294061.],1,0.0,1.0
[15483842. 20634973. 18745773.  6098825. 15760641. 14097954.],1,1.0,0.0
[531263. 538103. 139708. 332433. 389503. 588418.],1,0.0,1.0
[877829. 727079. 482006. 328184.  10045. 374141.],1,0.0,1.0
[196245.  71489. 762801. 759064. 870232. 769760.],1,0.0,0.0
[382898. 642861. 511944. 168012. 718262. 789114.],1,0.0,0.0
[966821. 260879. 831866. 672573.   5338. 704162.],1,0.0,1.0
[ 8085504. 12414386. 17231648. 19005295. 17715900.  7177546.],1,1.0,0.0
[100810. 993879. 715317. 718783. 300825. 683260.],1,0.0,0.0
[24306142.  3017200. 16983308. 12289488.  1704119. 20271985.],1,1.0,1.0
[12128047.  8184130. 21796668. 15529092.  1204928.  4372986.],1,1.0,0.0
[502686. 579152. 658857. 119654.  86116. 334567.],1,0.0,0.0
[ 8075585. 16000676.  8411715. 18930396.  4219855. 12433429.],1,1.0,1.0
[ 4584918. 25154904. 14947946.  2450429.  4650146. 22440986.],1,1.0,0.0
[645511. 198955. 964466. 750900. 705280. 460092.],1,0.0,0.0
[  3498. 149798. 905163.  73594.  85817. 768981.],1,0.0,0.0
[797843. 632566.  89743.  94399. 464613. 893443.],1,0.0,1.0
[227480. 818253. 949295. 645522. 868353. 730465.],1,0.0,0.0
[787239. 371546. 545340. 582562. 637840. 413125.],1,0.0,1.0
[22524324. 20506227. 27740628. 23868859.  3370826. 16023437.],1,1.0,1.0
[206270. 242959. 683290. 537534. 968121. 997032.],1,0.0,0.0
[  7534. 154379. 234551. 628599. 602301. 695461.],1,0.0,0.0
[21888128.  8732652.  9352725. 20474269. 16196661.  6892660.],1,1.0,1.0
[13102176. 24408144. 15854238. 21333087.  6551124. 21144331.],1,1.0,1.0
[27197319.  7816240. 11862974. 12181310. 21970483. 10760433.],1,1.0,1.0
[20100037. 14730020.  1980320.  6304724. 21690237. 21646358.],1,1.0,1.0
[194049. 801879. 544992. 377243. 273095. 205851.],1,0.0,0.0
[22462019.  6672015. 26227186.  1107085. 11108677. 25238866.],1,1.0,1.0
[101326. 847375. 596774. 441802. 886861. 249890.],1,0.0,0.0
[438554. 437538. 456096. 350658. 278293. 893254.],1,0.0,1.0
[411144. 152383. 783242. 893957. 984888. 524274.],1,0.0,0.0
[190616.  49481. 811964. 759832.  59082. 919111.],1,0.0,1.0
[452792. 422861.  75068. 108697. 450269. 426980.],1,0.0,1.0
[22083456.  2914080.  8197191. 15028284. 18234921. 24821523.],1,1.0,1.0
[ 9903660. 27114063. 19682881. 24344002. 11024640.  3524675.],1,1.0,0.0
[ 7041939.  6989305. 25731656. 24988741. 10158562. 18248483.],1,1.0,0.0
[459792. 734487. 369801.  47329. 550195. 680963.],1,0.0,0.0
[23408279. 15452970. 19645858.  3363530. 27270493.  5092686.],1,1.0,0.0
[354738.  96326. 957526. 635021. 720859.  61982.],1,0.0,0.0
[450996. 308426. 498300.  59172. 722149. 537420.],1,0.0,0.0
[ 7791075. 16078652. 23559883. 24235785. 14357868. 26775842.],1,1.0,0.0
[18769643. 27862945. 21156286. 23649048. 20193597.  9916396.],1,1.0,0.0
[ 9907042.  8611354. 10556562. 16267537. 24097865. 13846699.],1,1.0,0.0
[253939. 489712. 345254. 544578. 728113. 800658.],1,0.0,0.0
[761742.   8317. 277610. 773518. 126845. 706911.],1,0.0,1.0
[17703046. 22173990. 19062353. 19337227. 25406287. 26263084.],1,1.0,0.0
[ 6344501. 10891953. 16509185. 15436556. 13195961. 12206519.],1,1.0,0.0
[ 9596813. 20027943. 20053052. 18289849.  7592950. 23484525.],1,1.0,0.0
[187330. 403003. 983583. 945072. 178372. 615068.],1,0.0,0.0
[166552. 659321. 179185. 448569. 565796. 133285.],1,0.0,0.0
[ 4857625. 13714466. 12787515. 14610085.  5547109. 20830212.],1,1.0,1.0
[794363. 557901. 692380. 812652. 292402. 645634.],1,0.0,1.0
[554152. 649462. 897795. 583130. 917689.  17119.],1,0.0,0.0
[ 8970524. 17059054. 13855380. 26486255. 21254385.  7977568.],1,1.0,0.0
[978685. 225783. 586060. 582776. 125367.  27381.],1,0.0,1.0
[729265. 240834. 713080. 888055. 941392. 599336.],1,0.0,1.0
[971187.  87420. 225802. 534294. 853614. 106179.],1,0.0,1.0
[ 7222575.  2210392.  3616904.  3221434. 11143815.  3172098.],1,1.0,1.0
[ 2173001. 21408137. 26093722. 15894011. 12520377. 20198482.],1,1.0,0.0
[ 4507650. 14290372.  9603620. 27041635. 10023440. 23718743.],1,1.0,1.0
[108700. 135418. 317271. 999527. 878189. 908040.],1,0.0,1.0
[737023. 587260. 571532. 169344. 834031. 957149.],1,0.0,1.0
[20871045.  8439305. 27388577. 13692295. 20707301. 15083888.],1,1.0,1.0
[19400238. 11321742. 14369542. 19473139.  9547526. 13914310.],1,1.0,1.0
[ 1255389. 14887780. 16017360. 14819421.  3366757. 22936502.],1,1.0,0.0
[10339028. 25897596. 11568192. 21120934. 25164269. 21677035.],1,1.0,0.0
[15089387. 12709152. 15813915.  9093803. 26715763. 18151204.],1,1.0,0.0
[544073. 779706. 887546.  83683. 996570. 530503.],1,0.0,0.0
[435436. 771152. 387745. 586197. 595469. 494906.],1,0.0,0.0
[994809. 544330.  96900. 530735. 914714. 563211.],1,0.0,1.0
[26607608.  4897044. 19399557. 16511984.  1748356.  5454798.],1,1.0,1.0
[ 89592. 364430. 182165. 804149. 153348. 978666.],1,0.0,1.0
[24384745. 15784519. 26833842.  8595849. 24365845.  7994737.],1,1.0,0.0
[11278236. 24683327. 19120384.  7940470. 23944823. 20387732.],1,1.0,0.0
[ 1591343. 11237802. 24677904. 19996418.  9436644. 16381792.],1,1.0,0.0
[ 2979803. 11090929. 23597778. 20342498. 14062423. 27111720.],1,1.0,0.0
[616432. 158036. 819997. 811299. 562697.  33437.],1,0.0,0.0
[15916225.  5541924.  9785403. 10198135. 12933487. 17156619.],1,1.0,1.0
[895075. 552486. 711869. 887358. 312601. 751503.],1,0.0,1.0
[16459663.  5421249. 10564304. 27492112.  2782686. 21259603.],1,1.0,1.0
[21721053. 14944170.  6605165. 12071217. 21657598. 15431868.],1,1.0,1.0
[571316. 250692. 744680. 601452. 221035. 852844.],1,0.0,1.0
[459029.  72474. 853432. 370689. 545259. 572296.],1,0.0,1.0
[11185225. 20566189. 11510507. 18510892. 18018058.  1854654.],1,1.0,0.0
[23224309. 13755610.  5013915.  4034110. 12201230. 24111591.],1,1.0,1.0
[12283627. 17290985. 25990998.  3532572. 27381507.  9471294.],1,1.0,0.0
[ 6784450.  6230962.  4666073.  1237520. 21159498.  8384029.],1,1.0,0.0
[783403.  43896. 485117. 753629.  18934. 315352.],1,0.0,1.0
[ 57209. 582600. 693192. 947039. 166870.  42460.],1,0.0,0.0
[16042283. 20500673. 20787388. 16651799.  1426284. 25145614.],1,1.0,1.0
[16254928.  8859038. 17243562. 26219052.  3045485. 15381913.],1,1.0,1.0
[15423797. 15038427.  1940328.  4501182.  1505216. 19931174.],1,1.0,1.0
[188825. 538187. 184379. 473069. 709410. 353359.],1,0.0,0.0
[11895607. 10190005. 22253920.  5473873. 17886133. 24984070.],1,1.0,0.0
[254149. 978830. 801841.  60919. 962906. 449314.],1,0.0,0.0
[27818816.  8276067.  9065598. 27838472.  4001815.  3437675.],1,1.0,1.0
[883634. 956300. 427648. 770675. 236543.  75395.],1,0.0,1.0
[25386260. 22675961.  7829983.  1539472. 10198946. 26712943.],1,1.0,1.0
[ 5471852.  7555164. 24973340. 27777831.  3721415.  6195451.],1,1.0,0.0
[690274. 674616. 441267. 754188. 905961. 845540.],1,0.0,1.0
[20283530. 17832867. 10105001.  2996564. 23321344. 11191626.],1,1.0,0.0
[ 3807504. 19673626. 22144777. 12361729.  6514341.  5901218.],1,1.0,0.0
[795552. 714254. 388080. 918814. 136514. 614165.],1,0.0,1.0
[ 8067317. 18565164.  7097348.  6969189. 19624594. 27872940.],1,1.0,0.0
[11552163. 18776703. 16373253. 21873242. 18520437. 14293661.],1,1.0,0.0
[14497375.  8875833.  2586172. 10041238. 15464499.  8511891.],1,1.0,1.0
[17095786. 26859477.  7945579. 16410240. 20657365.  2148513.],1,1.0,0.0
[ 8949727. 27789422.  6049552.  9582494. 12664067.  2833238.],1,1.0,0.0
[712702. 349599. 808925. 672303. 136520. 863115.],1,0.0,1.0
[19473275. 20481714.  1763900.  4467214. 14485760.  6134204.],1,1.0,1.0
[11518872. 20416704.  3120151.  7183735. 26641549.  9262184.],1,1.0,0.0
[407887. 667175. 291340. 820565. 660235. 364661.],1,0.0,0.0
[24178054.  2812579. 13203805. 12623670. 13967526. 23743318.],1,1.0,1.0
[ 3800300. 22902166. 16551429.  6433584. 27313216. 12747724.],1,1.0,0.0
[24043503. 21198933. 23770343. 24296957. 26051326.  8281702.],1,1.0,0.0
[ 1640811. 20878428. 13919699.  6656015.  4696286. 25003111.],1,1.0,0.0
[682689. 481301.  55106.  12986. 355016. 884833.],1,0.0,1.0
[868912. 561797. 270502. 306093. 868399. 353638.],1,0.0,1.0
[15234263.  8493883. 16599929. 21399438. 24140842.  3532542.],1,1.0,0.0
[894910. 516594. 508483. 826872. 266250. 616013.],1,0.0,1.0
[16647103.  9016471. 13021384. 20063443.  2413631. 16494478.],1,1.0,1.0
[18240136.  9764950. 15534280.  9059888. 11143220. 24787880.],1,1.0,1.0
[ 6358454. 17732509. 20139917. 25709671. 20209134. 25212031.],1,1.0,0.0
[506418. 550728. 710591. 714425. 307986. 419580.],1,0.0,0.0
[17838089. 22705727.  9758669. 19862432.  6068766. 11121183.],1,1.0,1.0
[ 13720. 393045. 575911. 459197. 732305. 464036.],1,0.0,0.0
[452043. 573698. 597838. 238639. 482838. 589699.],1,0.0,0.0
[ 9367549. 20737673. 17992679.  9729209.  8195274.  5604231.],1,1.0,0.0
[560490. 264891. 415562. 361772. 241319.  23831.],1,0.0,1.0
[391767. 296086. 150950. 962744. 484732. 930902.],1,0.0,1.0
[12421262. 21253360. 10945975. 22183690. 16168089.  4061477.],1,1.0,0.0
[549995. 425638. 411400. 844233. 292490. 831977.],1,0.0,1.0
[ 9626171.  8772782. 23320180.  3193987.  7425789. 20685879.],1,1.0,0.0
[711063.  15556. 328717. 984919. 667146. 717900.],1,0.0,1.0
[24408130.  4890184. 15742336. 14294766.  8262595. 22224240.],1,1.0,1.0
[18896446. 22994945. 10943168.  5017801. 25029124. 13448275.],1,1.0,0.0
[722423. 836089. 235867.  82655. 692326. 641069.],1,0.0,1.0
[673639. 453634. 663815. 910184. 378980. 400701.],1,0.0,1.0
[949024. 188621. 863200. 117832. 555966. 886471.],1,0.0,1.0
[20807535. 13186864.  4276818.  3232266.  3863489. 20396133.],1,1.0,1.0
[699486.  30936. 687712. 293107. 838614. 942903.],1,0.0,1.0
[ 4066953. 24431296. 19279128. 12983539. 12550984. 20719003.],1,1.0,0.0
[581199. 993888. 680253. 714398. 646505. 125874.],1,0.0,0.0
[ 71900. 545270. 376867. 718370. 375529. 338342.],1,0.0,0.0
[717009. 848954. 849765. 466059. 970966. 888024.],1,0.0,0.0
[ 7146906. 22508215. 14493565. 20163931. 22824392. 18461780.],1,1.0,0.0
[742888. 817189.  20073. 655062. 570186. 316869.],1,0.0,1.0
[ 4263130. 23051062.  3465613. 26482421. 19670401.  9447616.],1,1.0,0.0
[743687. 187213. 686969. 330234. 523675. 650875.],1,0.0,1.0
[15785150.  4014035. 14582722. 20998297. 10037452.  1798754.],1,1.0,1.0
[26825242. 24917169.  8863850. 12021062.  4556100. 10173036.],1,1.0,1.0
[24165543. 16967209. 27642270. 11544188. 16526561. 24721983.],1,1.0,1.0
[264335. 957642. 163677. 621315. 109280. 789465.],1,0.0,1.0
[329382. 328390. 371041. 184539.  70651. 139226.],1,0.0,0.0
[614568. 524626. 545562. 518666. 989481. 100646.],1,0.0,0.0
[424345. 915387. 786203. 939613. 247478. 754532.],1,0.0,0.0
[ 4949054. 20073929.  6344265.  6811313.  7832908.  1018306.],1,1.0,0.0
[458697.  88021.   9604. 693797.  62974. 404872.],1,0.0,1.0
[799625.   8420. 487381. 737465. 903839.  52550.],1,0.0,1.0
[903770. 576370.  66642. 713958. 649941. 951583.],1,0.0,1.0
[ 7358235. 11845842. 23032402.  1105795. 16934178. 25725427.],1,1.0,0.0
[ 1737147.  8005890. 26210090. 27029494. 15614177.  7881446.],1,1.0,0.0
[969311. 281093. 744609. 487629. 792913.  74881.],1,0.0,1.0
[773374. 518918.  28758. 448102. 567241. 928980.],1,0.0,1.0
[421184. 240054. 181536. 861220. 192381. 900646.],1,0.0,1.0
[704305. 980029. 799386. 864868. 287048. 564053.],1,0.0,0.0
[20805815. 19854250. 14966740.  8573802. 12897738. 25825028.],1,1.0,1.0
[483987. 952847. 903425. 315293. 753198.  20076.],1,0.0,0.0
[ 9413222. 20787400. 27754813. 26445538. 26071328. 22425451.],1,1.0,0.0
[882607. 823985. 583613. 712558. 357567. 971636.],1,0.0,1.0
[ 1872438.  5780042. 21682507. 21330771.  7482088. 26436806.],1,1.0,0.0
[ 4685295.  4552399. 24369673. 23821165. 15395868. 12791108.],1,1.0,0.0
[969982. 184457. 624676.  59659. 759917. 389082.],1,0.0,1.0
[485286. 220653. 572915. 829105. 425241. 226381.],1,0.0,1.0
[26963794. 16539389.  8320555. 14645588. 23212421. 19486297.],1,1.0,1.0
[ 70156. 444510.  66903. 816093.  83681. 627144.],1,0.0,1.0
[198083.  78835. 563715. 701715. 683969. 772459.],1,0.0,1.0
[19285278.  2404833. 27495721.  7540305. 18873578. 12014904.],1,1.0,1.0
[25835257. 23927922. 11380057.  9096952.  3740212. 21279225.],1,1.0,1.0
[122728. 750410. 704586. 750446. 916986. 146085.],1,0.0,0.0
[23889356.  3315240. 22675771.  5072554.  4509442.  9909364.],1,1.0,1.0
[196038.  87008. 397772. 876794. 643167. 247930.],1,0.0,0.0
[26483157. 10044683. 21272394. 25312854.  8191262.  1760404.],1,1.0,1.0
[ 6873997. 13837626. 14360856. 17431537. 26847429. 27621101.],1,1.0,0.0
[22417315. 21675371. 18207997. 12670704. 13378338.  9789990.],1,1.0,0.0
[26935213. 13179643. 26711629. 20134502.  1974980.  7210641.],1,1.0,1.0
[18913283.  9851753. 24212566. 14373569. 22442852. 26493879.],1,1.0,1.0
[15999010. 18311790. 15071366.  5000082. 20352838. 13200923.],1,1.0,0.0
[ 8737647.  3548852.  4475950.  5864434. 15907612.  9726439.],1,1.0,1.0
[336085. 566119. 149153. 905523. 843772. 455436.],1,0.0,0.0
[356503. 615544. 723622. 406988. 634744. 908031.],1,0.0,0.0
[136616. 540842. 801293. 703534. 683581. 288784.],1,0.0,0.0
[ 6439552. 23316636. 10352213.  2397378. 14009241. 13189969.],1,1.0,0.0
[20867681. 26971880. 26954627.  3223446. 26655061. 15074823.],1,1.0,0.0
[ 1285983. 20581615. 10269967. 22030734. 16227914. 23508257.],1,1.0,0.0
[846957. 546463. 577149.  95459. 239250. 531043.],1,0.0,1.0
[ 2762100.  6798780. 10527380. 26211155.  3434857.  7067001.],1,1.0,0.0
[795284.  27735. 736902. 385177. 744468. 289877.],1,0.0,1.0
[201342. 628012. 791784. 677871. 588872. 631112.],1,0.0,0.0
[11000281. 11928030. 12048915.  6192782. 25044305.  3506612.],1,1.0,0.0
[13300176. 18586943. 20436962. 14242942.  1252325. 11726533.],1,1.0,0.0
[566821. 892910. 562259. 362060. 622027.  57745.],1,0.0,0.0
[ 1939423. 21105064.  2746341. 21982844.  2096961. 15335641.],1,1.0,0.0
[ 8395965. 12649183. 21786494.  3507035.  8559376. 18761608.],1,1.0,0.0
[259404.   3643. 432845.  70432. 713957. 463788.],1,0.0,0.0
[11217683. 17209822.  8793727. 12369409. 13482885. 22595160.],1,1.0,1.0
[155976. 305833. 372439. 109044. 305119. 505879.],1,0.0,0.0
[ 70637. 641865. 144398. 706729. 841097. 610182.],1,0.0,0.0
[918001. 578672. 742263. 621259. 419042. 866704.],1,0.0,1.0
[11801618. 26582742. 25115157. 11126166. 10074115. 19397613.],1,1.0,0.0
[ 1149118. 10939331. 26345840. 18186169.  7355248. 18672600.],1,1.0,0.0
[183970. 479576. 896005.  66773.  95473. 855519.],1,0.0,0.0
[16176241. 13304802.  5365752.  8171252. 16758384. 16229240.],1,1.0,1.0
[ 1303795.  4773544.  4063340. 27656512. 14940702. 19864136.],1,1.0,1.0
[21096686. 12228360. 15940588. 23320459.  5367176.  2495377.],1,1.0,1.0
[767006. 146392. 633916. 892650. 113586. 380808.],1,0.0,1.0
[ 2831770.  1797237. 20676054. 23295408.  7140814. 18260256.],1,1.0,0.0
[440600. 659545.  40580. 813602. 981979. 804561.],1,0.0,1.0
[5.85761e+05 8.30826e+05 9.91035e+05 3.72000e+02 8.60799e+05 5.18157e+05],1,0.0,0.0
[22683642.  5414544. 20157033.  7544090.  6544393. 18002955.],1,1.0,1.0
[521185. 363978. 946673. 146263. 245584. 127836.],1,0.0,0.0
[19941095.  1116052.  7606792. 18434118. 10603628. 18098405.],1,1.0,1.0
[961184. 914491. 684298. 455316. 314471.  25880.],1,0.0,0.0
[ 5742852. 19471052. 26488841.  3900171.  7784632.  9810403.],1,1.0,0.0
[24547038. 26842663. 12205797. 16960487.  7019341. 26851104.],1,1.0,1.0
[19490425.  1384015. 16205219.  3259117.  7515612. 12955983.],1,1.0,1.0
[23972474. 20280615.  1410154. 17170171. 24545172.  8689432.],1,1.0,1.0
[630419.  60453. 970880. 389064. 242710. 378320.],1,0.0,1.0
[ 88273. 679441. 373961. 740046. 552670. 482583.],1,0.0,0.0
[19066795. 19251921. 14896571.  1588706. 23453627.  1475510.],1,1.0,0.0
[713053. 443306. 962642. 740672. 250711. 746145.],1,0.0,1.0
[ 37821. 574251. 927444. 652106. 678908. 313891.],1,0.0,0.0
[20451916.  9723460. 20046804. 22088768. 15404438. 11868852.],1,1.0,1.0
[ 4596033.  5412212. 26500108. 17558749. 14053098. 13815808.],1,1.0,0.0
[18954147. 19443277.  5957707. 20661114. 17359279.  4338540.],1,1.0,1.0
[ 53072. 753117.  95131. 778445. 573367. 712060.],1,0.0,0.0
[10706070. 14455878. 22623684.  1393949.  7208824. 26190784.],1,1.0,1.0
[710312.   4050. 829256.  56621.  62501. 801213.],1,0.0,1.0
[ 88638. 587810. 113712. 601324. 581746. 267119.],1,0.0,0.0
[973540. 249758. 804138. 260666. 553613. 444325.],1,0.0,1.0
[443920. 679351. 735427.  32427. 350062. 357809.],1,0.0,0.0
[303119. 487623. 533007. 353052. 420767. 848428.],1,0.0,1.0
[20939952. 12477530.  4289719. 23263262. 22135378. 21229375.],1,1.0,1.0
[358911. 964874. 674128.  45468. 680250. 654938.],1,0.0,0.0
[552890. 577184. 729460. 715472.  27222. 386292.],1,0.0,1.0
[12008290.  7401976. 23446894.  3594884.  8460741.  1977253.],1,1.0,0.0
[ 7846127.  3549584.  2730441. 17940467. 15723468. 27946846.],1,1.0,1.0
[21184957. 19902726.  2957360.  1562854. 11189475. 21386764.],1,1.0,1.0
[  1870. 165167. 755391. 477663. 194638. 510716.],1,0.0,0.0
[ 8114926.  4869684. 14031149. 24166837. 23869688. 20184545.],1,1.0,1.0
[24039602. 23103045.  1328151.  8769526. 27527367.  2096277.],1,1.0,0.0
[ 2898349.  6251279. 19799666.  2006499. 15793076. 25607855.],1,1.0,0.0
[195630. 492635. 129421. 767803. 114933.  41795.],1,0.0,0.0
[620051. 433259. 704132. 716195. 238189. 372043.],1,0.0,1.0
[886197. 464582. 193356. 961334. 376283. 482854.],1,0.0,1.0
[27910265. 18162973. 10734446. 20802928. 19856383. 20811093.],1,1.0,1.0
